property_id,property_name,unit_type,avg_sqft,number_of_bedrooms,number_of_bathrooms,avg_advertised_rate,avg_scheduled_rent,total_schedule_rent,total_units,excluded_units,rentable_units,occupied_count,available_count,year_over_year_variance,started_new_count_prior,started_new_count,started_renewal_count_prior,started_renewal_count,started_count_prior,started_count,started_percent,partially_completed_new_count_prior,partially_completed_new_count,partially_completed_renewal_count_prior,partially_completed_renewal_count,partially_completed_count_prior,partially_completed_count,partially_completed_percent,completed_new_count_prior,completed_new_count,completed_renewal_count_prior,completed_renewal_count,completed_count_prior,completed_count,completed_percent,approved_new_count_prior,approved_new_count,approved_renewal_count_prior,approved_renewal_count,approved_count_prior,approved_count,approved_percent,preleased_new_count_prior,preleased_new_count,preleased_renewal_count_prior,preleased_renewal_count,preleased_count_prior,preleased_count,preleased_percent_prior,preleased_percent
518046,The Rise at Northgate,E2,300,5,5,925.3448275862069,1056.896551724138,30650,30,0,30,30,1,0.033333333333333326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,21,20,28,29,0.9666666666666667,7,9,21,20,28,29,0.9333333333333333,0.9666666666666667
518046,The Rise at Northgate,E3,300,5,5,1003.3333333333334,1063.3333333333333,6380,5,0,5,5,-1,0.19999999999999996,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2,0,0,0,0,0,0,0,1,4,4,1,5,5,1,1,5,4,1,5,6,1,1.2
518046,The Rise at Northgate,F1,350,6,6,891.6666666666666,941.6666666666666,5650,6,0,6,6,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,3,6,1,2,2,1,4,3,6,0.5,1
518046,The Rise at Northgate,Not Selected,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518046,The Rise at Northgate,S1,450,1,1,1742.5,1760.25,35205,21,0,21,21,1,0.33333333333333326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.047619047619047616,3,8,10,11,13,19,0.9047619047619048,3,9,10,11,13,20,0.6190476190476191,0.9523809523809523
1143679,Torre,A1,630,1,1,3000,2933.3333333333335,8800,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,2,2,3,1,2,1,1,2,3,3,1,1
1143679,Torre,A2,665,1,1,2680,2880,2880,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1
1143679,Torre,B1,394,2,2,1820,1820,3640,2,0,2,2,0,0,0,1,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0.5,2,2,0,0,2,2,1,1
1143679,Torre,B2,424,2,2,1850,1820,3640,10,0,10,9,8,-0.49999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,7,2,0.2,6,1,1,1,7,2,0.7,0.2
1143679,Torre,B3,420,2,2,1925,2037.5,8150,4,0,4,3,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,3,4,1,2,1,1,3,3,4,0.75,1
1143679,Torre,B4,461,2,2,2000,2100,4200,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1,1,0,1,2,2,2,1,1
1143679,Torre,B5 - SHARED,229,2,2,991.9444444444445,951.9444444444445,17135,44,0,44,43,26,-0.15909090909090912,0,1,0,2,0,3,0.06818181818181818,3,0,0,0,3,0,0,2,0,0,0,2,0,0,12,5,8,10,20,15,0.3409090909090909,17,6,8,12,25,18,0.5681818181818182,0.4090909090909091
1143679,Torre,B5.2 DELUXE,229,2,2,1900,880,3520,12,0,12,6,8,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0.3333333333333333,0,4,0,0,0,4,0,0.3333333333333333
1143679,Torre,B6 DELUXE,227,2,2,2025,1002.5,8020,36,0,36,30,28,-0.02777777777777779,0,0,0,0,0,0,0,0,0,0,2,0,2,0.05555555555555555,4,0,0,0,4,0,0,0,4,5,2,5,6,0.16666666666666666,4,4,5,4,9,8,0.25,0.2222222222222222
1143679,Torre,B7 - SEMI-SHARED,318,2,2,960,863.75,6910,12,0,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,7,8,8,0.6666666666666666,8,1,0,7,8,8,0.6666666666666666,0.6666666666666666
1143679,Torre,B8 DELUXE,246,2,2,1760,880,3520,28,0,28,18,24,-0.07142857142857142,0,2,0,0,0,2,0.07142857142857142,0,0,0,0,0,0,0,2,2,0,0,2,2,0.07142857142857142,2,0,2,0,4,0,0,4,4,2,0,6,4,0.21428571428571427,0.14285714285714285
1143679,Torre,B9 - SHARED,240,2,2,733.4782608695652,893.0434782608696,20540,24,0,24,24,1,0.125,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,13,13,5,10,18,23,0.9583333333333334,15,13,5,10,20,23,0.8333333333333334,0.9583333333333334
1143679,Torre,C1,328,3,3,1610,1615,1615,3,0,3,3,2,-0.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,1,0.3333333333333333,2,0,1,1,3,1,1,0.3333333333333333
1143679,Torre,C2 - SEMI-SHARED,266,3,3,1580,1215,1215,16,0,16,11,15,-0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0.0625,2,0,0,1,2,1,0.125,0.0625
1143679,Torre,C3,391,3,3,1655,1725.5263157894738,32785,21,0,21,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11,9,7,10,18,19,0.9047619047619048,12,9,7,10,19,19,0.9047619047619048,0.9047619047619048
1143679,Torre,D1,286,4,4,0,0,0,28,0,28,21,28,-0.21428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,6,0,0,4,0,2,0,6,0,0.21428571428571427,0
1143679,Torre,D2 - SEMI-SHARED,287,4,4,1355,1535,3070,5,0,5,4,3,-0.19999999999999996,0,1,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0.2,3,2,0,0,3,2,0.6,0.4
1143679,Torre,D3 - SEMI-SHARED,248,4,4,1715,1270,1270,12,0,12,9,11,0,0,1,0,0,0,1,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0.08333333333333333,0.08333333333333333
1143679,Torre,D4 - SEMI-SHARED,288,4,4,0,0,0,12,0,12,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143679,Torre,Not Selected,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143679,Torre,S1,330,0,1,0,1386,1386,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1
1143679,Torre,S2,397,0,1,1101.2857142857142,1259.9285714285713,17639,14,0,14,14,0,0.1428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,13,12,14,1,4,1,8,13,12,14,0.8571428571428571,1
1143679,Torre,TH - C1,499,3,3,1535,1570.6,7853,6,0,6,6,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,5,0.8333333333333334,0,3,2,2,2,5,0.3333333333333333,0.8333333333333334
1143679,Torre,TH - C2,384,3,3,1535,1520.6,7603,6,0,6,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,2,4,5,0.8333333333333334,1,3,4,2,5,5,0.8333333333333334,0.8333333333333334
1143679,Torre,TH - C3,395,3,3,1750,1916.6666666666667,5750,3,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,3,0,0,0,3,0,1
1143679,Torre,TH - C3.1,395,3,3,3500,1916.6666666666667,5750,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,1,0,3,3,0,3,3,1,1
1143679,Torre,TH - C4,401,3,3,1535,1515.3636363636363,16669,12,0,12,12,1,0.41666666666666663,0,1,0,0,0,1,0.08333333333333333,0,1,0,0,0,1,0.08333333333333333,0,0,0,0,0,0,0,5,2,1,7,6,9,0.75,5,4,1,7,6,11,0.5,0.9166666666666666
1143679,Torre,TH - D1,352,4,4,1523.5185185185185,1540.3703703703704,83180,56,0,56,55,2,0.1964285714285714,1,0,0,0,1,0,0,2,2,0,0,2,2,0.03571428571428571,2,0,0,0,2,0,0,31,31,7,21,38,52,0.9285714285714286,36,33,7,21,43,54,0.7678571428571429,0.9642857142857143
1143679,Torre,TH - D1.2,363,4,4,1150.4347826086957,1504,34592,32,0,32,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,13,5,7,18,20,23,0.71875,15,5,8,18,23,23,0.71875,0.71875
1143679,Torre,TH - D2,417,4,4,1487.142857142857,1588.4285714285713,11119,8,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,7,7,0.875,2,2,5,5,7,7,0.875,0.875
1143679,Torre,TH - D3,409,4,4,757.5,1495,5980,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,4,1,0,2,4,2,4,4,1,1
1143679,Torre,TH - D4 - SEMI-SHARED,335,4,4,780.625,1372.5,10980,10,0,10,10,2,-0.19999999999999996,0,0,0,1,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,3,10,7,0.7,10,4,0,4,10,8,1,0.8
1143679,Torre,TH - D5,431.5,4,4,1211.5625,1478.0625,23649,16,0,16,16,0,0.0625,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,8,10,14,16,1,7,6,8,10,15,16,0.9375,1
1143679,Torre,TH - D6 - SEMI-SHARED,350,4,4,1217.0833333333333,1404.3333333333333,16852,15,0,15,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,9,12,12,0.8,4,3,8,9,12,12,0.8,0.8
1143679,Torre,TH - D8 - SEMI-SHARED,301,4,4,1595,0,0,6,0,6,6,0,0.16666666666666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,5,6,1,1,0,4,6,5,6,0.8333333333333334,1
1143679,Torre,TH - D9,375,5,5,1487.5,1491.0714285714287,20875,15,0,15,15,1,0,0,1,0,0,0,1,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,4,5,14,13,0.8666666666666667,10,9,4,5,14,14,0.9333333333333333,0.9333333333333333
1143679,Torre,TH - E1,360,5,5,1480,1545.5555555555557,13910,10,0,10,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,6,0,3,8,9,0.9,9,6,0,3,9,9,0.9,0.9
1143679,Torre,TH - F1,370,6,6,1536.4285714285713,1546.142857142857,10823,18,0,18,18,11,-0.3333333333333333,0,1,0,0,0,1,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,3,13,6,0.3333333333333333,10,4,3,3,13,7,0.7222222222222222,0.3888888888888889
1143679,Torre,TH - F2,388,6,6,1655,1655,9930,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,6,6,1,6,6,0,0,6,6,1,1
1143679,Torre,TH - F3,401,6,6,1555,1599,1599,6,0,6,4,5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,1,0.16666666666666666,4,0,0,1,4,1,0.6666666666666666,0.16666666666666666
1143679,Torre,TH - F4,419,6,6,1510.6666666666667,1485.1333333333334,22277,18,0,18,16,3,0.05555555555555558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,3,14,15,0.8333333333333334,14,12,0,3,14,15,0.7777777777777778,0.8333333333333334
1143679,Torre,TH - F5,429,6,6,1491.3333333333333,1659,24885,18,0,18,16,3,0.11111111111111116,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05555555555555555,1,0,0,0,1,0,0,8,12,4,2,12,14,0.7777777777777778,9,13,4,2,13,15,0.7222222222222222,0.8333333333333334
1311849,Venue at North Campus,A,455,0,1,1749,1805,3610,6,0,6,6,4,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0.3333333333333333,0,0,1,2,1,2,0.16666666666666666,0.3333333333333333
1311849,Venue at North Campus,B,205,2,2,1200,1268.392857142857,35515,96,0,96,91,68,-0.03125,2,0,2,1,4,1,0.010416666666666666,4,1,2,0,6,1,0.010416666666666666,1,0,1,0,2,0,0,4,0,15,26,19,26,0.2708333333333333,11,1,20,27,31,28,0.3229166666666667,0.2916666666666667
1311849,Venue at North Campus,D1,83.671875,4,4,975.2325581395348,1064.2790697674418,45764,256,0,256,217,213,-0.2265625,3,2,4,3,7,5,0.01953125,5,0,1,0,6,0,0,6,0,1,0,7,0,0,36,11,45,27,81,38,0.1484375,50,13,51,30,101,43,0.39453125,0.16796875
1311849,Venue at North Campus,D2,91,4,4,995,1083.5714285714287,7585,64,0,64,50,57,-0.125,0,0,0,0,0,0,0,3,0,0,0,3,0,0,2,0,0,0,2,0,0,4,0,6,7,10,7,0.109375,9,0,6,7,15,7,0.234375,0.109375
1311849,Venue at North Campus,D3,88,4,4,985,1065.0285714285715,37276,192,0,192,150,157,-0.03645833333333334,0,0,4,0,4,0,0,2,1,3,0,5,1,0.005208333333333333,4,0,1,0,5,0,0,7,5,21,29,28,34,0.17708333333333334,13,6,29,29,42,35,0.21875,0.18229166666666666
1311849,Venue at North Campus,E,82,5,5.5,990.421052631579,1091.2631578947369,103670,120,0,120,116,25,0.08333333333333326,3,2,4,5,7,7,0.058333333333333334,2,5,1,0,3,5,0.041666666666666664,9,1,0,0,9,1,0.008333333333333333,42,35,24,47,66,82,0.6833333333333333,56,43,29,52,85,95,0.7083333333333334,0.7916666666666666
1311849,Venue at North Campus,Not Selected,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
